life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,thinness_1-19_years,schooling,status_Developing
77.0,196.0,12,2.14,443.32482539999995,94.0,0,47.2,14,94.0,6.64,94.0,0.4,1.3,10.5,1
76.0,198.0,12,2.14,445.44233710000003,92.0,0,46.5,15,92.0,6.79,92.0,0.4,1.3,10.4,1
79.0,19.0,13,2.21,472.2234994,95.0,0,45.9,15,96.0,6.65,95.0,0.4,1.3,10.4,1
75.0,192.0,13,2.4,380.96324289999995,85.0,0,45.2,16,85.0,6.86,85.0,0.4,1.3,10.1,1
69.7,24.0,14,2.38,352.0244894,89.0,0,44.5,17,9.0,7.7,89.0,0.4,1.4,9.8,1
69.2,28.0,14,2.35,41.50845637,87.0,0,43.8,18,87.0,6.79,87.0,0.4,1.4,9.6,1
69.6,21.0,15,2.4,288.4016258,87.0909090909091,0,43.1,18,88.0,6.77,87.0,0.4,1.4,9.3,1
69.4,24.0,15,2.45,249.32629480000003,87.09090909090908,0,42.4,19,84.0,6.88,84.0,0.4,1.4,9.0,1
69.3,21.0,16,2.41,25.25040918,87.09090909090908,0,41.7,20,82.0,6.71,82.0,0.3,1.5,8.8,1
68.4,211.0,16,2.53,225.0619956,87.09090909090908,0,41.1,20,78.0,6.76,77.0,0.3,1.5,8.5,1
67.7,221.0,17,2.63,238.73698080000003,87.09090909090907,0,4.4,21,8.0,5.25,81.0,0.2,1.6,8.2,1
59.0,284.0,26,0.16466666666666666,0.0,54.0,243,23.3,40,42.0,4.009333333333333,54.0,0.5,7.3,8.8,1
58.1,299.0,27,0.01,50.57976483,51.0,175,22.7,41,42.0,5.64,51.0,0.5,7.5,8.6,1
58.8,284.0,27,0.01,5.140668848,63.0,53,22.2,41,63.0,5.49,63.0,1.0,7.7,8.5,1
58.4,288.0,28,0.01,4.344930862,62.0,6,21.7,42,63.0,5.39,62.0,1.9,7.8,8.5,1
58.1,29.0,28,0.22,42.2547904,63.0,11,21.2,43,63.0,4.73,63.0,2.0,8.0,8.4,1
57.8,291.0,29,0.2,29.74734049,64.0,45,2.8,44,62.0,4.55,64.0,2.2,8.2,8.3,1
57.3,297.0,29,0.18,24.84763562,57.0,264,2.3,46,6.0,3.85,57.0,2.3,8.4,8.1,1
56.8,33.0,30,0.21,19.68510257,57.0,89,19.8,47,59.0,3.21,6.0,2.3,8.6,7.9,1
56.4,36.0,31,0.19,1.399626733,57.0,3,19.4,48,46.0,3.8,63.0,2.4,8.9,7.6,1
55.6,317.0,31,0.16,10.3839337,58.666666666666664,4,19.0,49,53.0,3.2,57.0,2.6,9.1,7.1,1
54.7,327.0,32,0.21,1.099665984,58.666666666666664,99,18.5,51,59.0,2.82,59.0,2.7,9.3,6.6,1
54.0,334.0,33,0.34,18.93011259,58.66666666666666,10,18.1,53,65.0,3.14,6.0,2.8,9.5,5.1,1
53.3,338.0,34,0.18,2.39524067,58.66666666666666,2497,17.7,55,61.0,3.45,57.0,2.9,9.7,5.9,1
52.9,337.0,35,0.21,21.337818399999996,58.66666666666666,2151,17.3,56,56.0,3.76,53.0,3.0,9.9,5.5,1
52.5,336.0,36,0.17,19.89790929,58.66666666666665,7408,16.9,58,52.0,3.65,5.0,3.0,1.1,5.1,1
52.5,328.0,37,0.17,2.215986136,58.66666666666665,11294,16.6,60,47.0,3.46,46.0,3.0,1.3,4.8,1
58.9,275.0,4,2.2600000000000002,0.0,87.0,153,26.3,6,87.0,5.870666666666668,87.0,3.2,7.1,9.2,1
58.4,282.0,4,0.01,50.06053544,87.0,1,25.6,6,87.0,5.59,87.0,3.4,7.3,9.2,1
58.1,279.0,4,0.01,8.20063742,87.0,0,25.0,6,87.0,6.14,87.0,4.5,7.5,9.1,1
57.6,285.0,4,0.01,0.948526366,87.0,0,24.3,6,87.0,5.96,87.0,5.3,7.7,9.1,1
57.1,289.0,4,3.57,40.45367358,86.0,0,23.7,7,85.0,5.46,86.0,5.7,7.8,9.0,1
56.7,287.0,4,3.21,53.30782696,83.0,26,23.1,7,82.0,6.7,83.0,5.9,8.0,8.9,1
56.3,288.0,4,2.55,47.12969266,8.0,0,22.5,7,78.0,6.81,8.0,6.0,8.3,8.9,1
55.6,297.0,5,2.64,28.30191127,75.0,12,21.9,7,77.0,6.5,77.0,6.0,8.5,8.8,1
55.0,32.0,5,2.98,31.06932595,75.0,1,21.3,7,76.0,6.1,74.0,5.7,8.7,8.8,1
54.4,36.0,5,3.22,21.53374936,75.0,0,2.7,8,74.0,5.87,71.0,5.6,8.9,8.3,1
53.9,37.0,5,3.1,22.09757984,75.0,0,2.1,8,73.0,5.72,68.0,5.4,9.2,8.0,1
53.5,38.0,5,2.58,13.52999556,75.0,3526,19.6,8,69.0,5.41,64.0,5.0,9.4,7.7,1
53.0,38.0,5,2.16,2.527115422,75.0,1158,19.0,8,65.0,5.62,6.0,4.6,9.6,7.4,1
52.8,35.0,5,2.47,24.65761755,75.0,298,18.5,8,61.0,5.84,57.0,4.1,9.8,7.1,1
52.5,32.0,5,2.55,0.868708478,75.0,126,17.9,9,56.0,5.4,53.0,3.6,1.0,6.7,1
52.1,3.0,5,2.84,6.699418747,75.0,0,17.4,9,52.0,4.94,49.0,3.1,1.2,6.4,1
66.2,215.0,0,7.406000000000001,0.0,95.0,0,46.7,1,92.0,6.084,95.0,0.3,5.5,10.3,1
66.0,217.0,0,7.64,4.141293345,98.0,0,45.9,1,97.0,5.25,98.0,0.3,5.5,10.3,1
65.9,218.0,0,7.56,345.9044258,98.0,0,45.0,1,98.0,5.1,98.0,0.3,5.5,10.3,1
65.8,22.0,0,7.57,497.4719464,97.0,0,44.1,1,97.0,6.57,97.0,0.3,5.6,10.6,1
65.6,229.0,0,7.56,536.2332523,93.0,0,43.2,1,93.0,6.8,93.0,0.4,5.6,10.3,1
65.9,221.0,0,7.52,48.02859441,95.0,0,42.4,1,95.0,6.6,95.0,0.4,5.6,10.2,1
66.1,218.0,0,7.49,466.66936979999997,98.0,0,41.6,1,97.0,7.32,98.0,0.3,5.6,10.5,1
66.3,218.0,1,7.32,493.32792930000005,93.0,0,4.9,1,93.0,7.46,93.0,0.8,5.6,10.7,1
65.7,232.0,1,7.2,362.8702271,94.0,0,4.3,1,94.0,6.45,94.0,1.9,5.7,11.2,1
65.2,24.0,1,7.04,170.6325842,93.0,0,39.6,1,92.0,4.67,93.0,1.1,5.7,11.7,1
65.0,238.0,1,7.35,17.46405901,93.0,0,39.0,1,93.0,5.83,93.0,1.8,5.7,11.4,1
65.1,237.0,1,7.84,1.776181042,91.0,0,38.4,1,91.0,5.73,91.0,1.9,5.8,11.2,1
65.3,237.0,1,7.93,16.47949015,9.0,0,37.8,1,91.0,5.97,9.0,2.1,5.8,11.1,1
65.3,244.0,1,7.73,10.936338800000001,91.0,0,37.1,1,93.0,5.84,91.0,2.3,5.9,11.0,1
65.4,247.0,1,6.71,15.54978677,85.0,0,36.4,1,9.0,5.82,85.0,1.7,5.9,10.9,1
65.4,246.0,1,6.63,16.75480888,88.2,0,35.7,1,79.0,5.85,88.0,1.1,5.9,10.9,1
63.5,24.0,14,5.486,0.0,6.0,0,49.9,18,56.0,6.183333333333334,6.0,0.5,3.9,9.1,1
63.1,245.0,14,0.01,5.103249438,48.0,0,48.8,19,55.0,7.56,48.0,0.5,3.9,9.1,1
62.7,253.0,14,5.68,4.989712322,68.0,0,47.7,19,67.0,8.1,68.0,0.5,3.9,9.1,1
62.3,259.0,15,5.68,26.37942542,40.666666666666664,0,46.5,20,67.0,9.88,67.0,0.8,3.9,8.9,1
62.3,259.0,15,5.68,4.106484317,40.666666666666664,0,45.3,20,67.0,1.41,68.0,1.5,4.0,8.7,1
36.3,682.0,23,5.76,36.2929176,40.666666666666664,0,44.2,58,66.0,8.9,66.0,1.9,4.0,8.6,1
62.5,251.0,16,5.85,41.30079452,40.666666666666664,0,43.0,21,65.0,6.68,65.0,2.0,4.1,8.5,1
62.1,259.0,16,5.95,63.83195683,40.666666666666664,0,41.8,22,64.0,5.92,63.0,2.4,4.2,8.4,1
61.8,266.0,17,6.08,56.77858733,40.666666666666664,0,4.7,23,62.0,5.56,63.0,2.7,4.2,8.4,1
61.1,28.0,17,6.18,6.9955563860000005,40.666666666666664,0,39.6,23,61.0,5.7,6.0,3.3,4.3,8.3,1
65.0,29.0,17,5.57,38.10904264,40.66666666666667,0,38.5,24,6.0,4.41,6.0,3.9,4.4,8.2,1
58.7,32.0,18,6.1,64.39853344,40.66666666666667,0,37.5,24,58.0,5.61,55.0,4.3,4.5,8.1,1
59.7,3.0,18,6.64,44.25687135,40.66666666666667,0,36.5,25,56.0,5.32,53.0,4.6,4.5,8.1,1
59.3,33.0,19,6.1,50.28558223,40.66666666666667,0,35.6,26,54.0,5.47,48.0,4.8,4.6,8.0,1
58.9,35.0,19,6.22,60.77815868,40.66666666666667,159,34.8,27,52.0,5.63,45.0,5.0,4.7,7.9,1
58.6,35.0,20,4.79,74.46033036,40.666666666666664,992,34.0,28,5.0,6.6,41.0,5.1,4.8,7.8,1
74.6,147.0,3,3.0420000000000003,0.0,97.0,0,51.0,4,97.0,8.147333333333332,97.0,0.3,2.1,11.2,1
74.5,149.0,3,2.87,345.3776344,97.0,0,5.2,4,97.0,8.72,97.0,0.3,2.1,11.4,1
74.3,15.0,4,3.11,311.7553193,97.0,0,49.3,4,97.0,9.15,97.0,0.4,2.2,11.6,1
74.1,151.0,4,3.11,363.57216439999996,97.0,0,48.4,4,97.0,9.78,97.0,0.4,2.2,11.6,1
73.9,153.0,4,3.1,32.16407994,97.0,0,47.6,5,97.0,8.57,97.0,0.4,2.2,11.7,1
73.6,156.0,4,3.1,302.1057507,97.0,0,46.8,5,97.0,8.45,97.0,0.4,2.3,11.5,1
73.4,157.0,4,3.08,286.12114460000004,97.0,0,45.9,5,97.0,8.84,97.0,0.5,2.3,11.3,1
73.2,159.0,4,3.14,231.9112915,92.0,0,45.1,5,93.0,8.4,93.0,0.6,2.3,11.1,1
73.0,16.0,5,3.16,222.4823338,93.0,0,44.3,6,94.0,7.89,94.0,0.7,2.4,10.9,1
72.8,161.0,5,3.23,192.92978290000002,94.0,0,43.5,6,94.0,7.63,95.0,0.8,2.4,10.8,1
72.5,163.0,5,3.23,203.7134882,97.0,0,42.8,6,98.0,7.81,98.0,0.9,2.5,10.6,1
72.2,165.0,5,3.02,188.2499208,93.0,0,42.0,7,94.0,7.89,94.0,1.2,2.6,10.4,1
71.9,166.0,6,3.04,194.43357360000002,91.0,0,41.2,7,92.0,8.29,92.0,1.4,2.6,10.3,1
71.6,169.0,6,3.09,154.86361609999997,94.0,0,4.4,7,95.0,7.28,95.0,1.5,2.7,10.1,1
71.3,171.0,6,2.74,15.36175284,95.0,0,39.6,8,99.0,6.88,96.0,1.6,2.7,9.9,1
71.0,174.0,6,2.61,28.80831098,93.0,0,38.8,8,88.0,6.63,94.0,1.7,2.8,9.8,1
68.3,181.0,910,1.942,0.0,87.0,90387,18.7,1100,86.0,4.358666666666666,87.0,0.2,26.7,11.6,1
68.0,184.0,957,3.07,86.52153895,79.0,79563,18.1,1200,84.0,4.69,85.0,0.2,26.8,11.6,1
67.6,187.0,1000,3.11,67.67230438,7.0,13822,17.5,1300,82.0,4.53,83.0,0.2,26.8,11.5,1
67.3,19.0,1100,3.1,64.96964491,73.0,18668,17.0,1400,79.0,4.39,82.0,0.2,26.9,11.3,1
66.8,193.0,1100,3.0,64.6059005,44.0,33634,16.4,1500,79.0,4.33,82.0,0.2,26.9,10.8,1
66.4,196.0,1200,2.77,57.73359864,38.0,31458,15.9,1600,76.0,4.28,79.0,0.2,27.0,10.4,1
66.0,2.0,1300,2.5,0.844186331,37.0,56188,15.4,1700,73.0,4.38,74.0,0.2,27.0,10.5,1
65.5,23.0,1300,1.93,43.03043312,29.0,44258,14.9,1800,69.0,4.34,7.0,0.3,27.0,10.2,1
65.2,26.0,1400,1.59,5.234770323999999,6.0,41144,14.4,1900,67.0,4.23,64.0,0.3,27.1,9.9,1
64.8,28.0,1500,1.37,34.85942671,6.0,64185,13.9,2000,66.0,4.25,65.0,0.3,27.1,9.7,1
64.4,211.0,1500,1.27,3.5096369,8.0,36711,13.5,2000,65.0,4.28,65.0,0.3,27.2,9.4,1
64.0,214.0,1600,1.2,27.33800857,6.0,55443,13.0,2100,58.0,4.22,63.0,0.3,27.2,9.2,1
63.7,216.0,1700,1.19,19.4808682,35.0,47147,12.6,2200,57.0,4.3,61.0,0.3,27.3,8.6,1
63.3,219.0,1700,1.1,17.81205644,35.0,40044,12.2,2300,58.0,4.4,59.0,0.3,27.4,8.4,1
62.9,222.0,1800,1.0,19.00340606,35.0,51780,11.8,2400,58.0,4.5,59.0,0.3,27.5,8.3,1
62.5,224.0,1800,0.93,19.26615743,35.0,38835,11.4,2500,57.0,4.26,58.0,0.3,27.7,8.3,1
69.1,176.0,114,0.0686666666666667,0.0,78.0,15099,27.4,136,8.0,2.663333333333333,78.0,0.3,1.4,12.9,1
68.9,179.0,119,0.09,200.0684443,78.0,12943,26.5,142,8.0,2.85,78.0,0.3,1.4,12.9,1
68.7,181.0,124,0.09,22.8478308,85.0,8419,25.6,148,86.0,2.93,85.0,0.3,1.5,12.9,1
68.5,183.0,129,0.08,254.46882569999997,83.0,15489,24.7,154,84.0,2.9,83.0,0.3,1.5,12.6,1
68.3,185.0,134,0.08,211.8783404,81.0,21893,23.8,161,81.0,2.71,81.0,0.3,1.6,12.3,1
68.1,187.0,138,0.08,190.5453646,83.0,18869,22.9,167,82.0,2.74,81.0,0.3,1.6,12.1,1
67.9,189.0,143,0.08,125.79806780000001,82.0,20818,22.1,174,85.0,2.83,78.0,0.3,1.7,11.7,1
67.7,189.0,149,0.07,10.26341108,82.0,15369,21.3,181,83.0,2.81,77.0,0.2,1.7,11.7,1
67.5,19.0,154,0.06,102.63343499999999,76.0,19456,2.5,188,77.0,3.1,73.0,0.2,1.8,11.0,1
67.3,191.0,159,0.06,72.0159316,66.0,20422,19.7,194,78.0,2.91,72.0,0.1,1.8,10.9,1
67.2,19.0,163,0.06,5.381782562000001,65.0,15853,19.0,201,79.0,2.79,72.0,0.1,1.9,11.1,1
65.3,213.0,174,0.06,55.36107207,64.0,29171,18.2,237,79.0,2.37,71.0,0.1,1.9,11.0,1
66.9,189.0,173,0.05,8.460155757999999,64.0,24457,17.5,215,8.0,2.53,71.0,0.1,1.9,10.8,1
66.7,189.0,177,0.05,43.17867291,63.0,14492,16.7,222,8.0,2.27,7.0,0.1,11.0,10.6,1
66.5,188.0,182,0.06,33.95837125,62.0,3825,16.0,229,77.0,2.23,76.0,0.1,11.0,10.6,1
66.3,188.0,187,0.06,3.43334364,65.0,3344,15.4,237,72.0,1.98,75.0,0.1,11.0,10.7,1
75.5,83.0,18,0.016,0.0,98.0,615,59.7,21,98.0,6.290000000000001,98.0,0.1,8.5,14.8,1
75.4,83.0,19,0.01,0.0,99.0,99,58.5,22,99.0,6.89,99.0,0.1,8.3,14.9,1
75.3,83.0,20,0.01,0.0,99.0,189,57.2,23,98.0,6.49,98.0,0.1,8.2,15.0,1
75.1,85.0,21,0.01,0.0,98.0,332,56.0,24,99.0,6.98,99.0,0.1,8.0,13.6,1
74.7,93.0,22,0.03,0.0,99.0,73,54.8,25,99.0,7.12,99.0,0.1,7.9,13.1,1
74.1,16.0,22,0.03,0.0,99.0,538,53.6,26,99.0,8.2,99.0,0.1,7.8,12.9,1
73.3,122.0,23,0.03,0.0,99.0,262,52.5,27,99.0,7.63,99.0,0.1,7.7,12.8,1
72.7,135.0,24,0.02,0.0,99.0,127,51.4,28,99.0,6.28,99.0,0.1,7.6,12.1,1
72.4,138.0,25,0.02,0.0,97.0,133,5.4,29,98.0,5.84,99.0,0.1,7.5,11.8,1
72.2,139.0,26,0.02,0.0,98.0,220,49.4,30,99.0,5.95,98.0,0.1,7.4,11.4,1
72.0,139.0,27,0.01,0.0,94.0,7,48.5,32,95.0,6.6,95.0,0.1,7.4,11.4,1
71.8,139.0,28,0.01,0.0,95.0,3,47.6,33,98.0,5.89,99.0,0.1,7.4,11.8,1
75.0,154.0,29,0.01,0.0,98.0,11644,46.9,35,99.0,5.42,99.0,0.1,7.5,11.8,1
71.2,142.0,31,0.01,0.0,99.0,9554,46.2,37,99.0,5.39,99.0,0.1,7.6,11.9,1
78.0,146.0,33,0.01,0.0,94.0,9582,45.5,40,95.0,5.2,96.0,0.1,7.7,11.6,1
73.0,15.0,35,0.01,0.0,99.0,11874,44.9,43,99.0,4.47,99.0,0.1,7.8,11.6,1
68.9,182.0,32,0.13466666666666666,0.0,56.0,1433,59.1,38,63.0,4.435833333333333,58.0,0.1,5.3,10.1,1
67.9,199.0,32,0.01,43.524080100000006,62.0,1317,58.5,39,67.0,5.54,64.0,0.1,5.3,10.1,1
69.5,17.0,32,0.01,447.36950010000004,66.0,669,57.8,39,7.0,5.92,68.0,0.1,5.3,10.3,1
76.0,147.0,32,0.01,429.66250830000007,61.0,15,57.2,39,7.0,5.26,69.0,0.1,5.3,10.5,1
77.0,144.0,32,0.17,285.11972599999996,77.0,15,56.5,39,8.0,3.32,79.0,0.1,5.3,10.4,1
76.0,145.0,32,0.19,21.82252494,72.0,492,55.8,39,74.0,3.82,74.0,0.1,5.3,10.4,1
74.0,148.0,32,0.2,185.6366983,75.0,30328,55.2,39,78.0,4.65,78.0,0.1,5.4,10.3,1
69.3,167.0,32,0.17,192.15629980000003,66.0,5494,54.5,38,71.0,3.93,69.0,0.1,5.4,10.3,1
65.9,227.0,31,0.14,146.7606488,56.0,230,53.8,38,74.0,3.69,57.0,0.1,5.4,10.2,1
64.7,249.0,31,0.03,75.25799773,59.0,474,53.2,38,63.0,3.0,59.0,0.1,5.4,10.2,1
66.8,29.0,31,0.18,59.18845152,65.0,908,52.5,37,69.0,4.13,65.0,0.1,5.4,10.1,1
67.2,21.0,30,0.32,44.12059646,62.0,9081,51.9,37,69.0,5.61,74.0,0.1,5.4,9.8,1
66.5,213.0,30,0.07,0.0,63.0,0,51.3,37,73.0,4.36,75.0,0.1,5.5,9.4,1
74.0,14.0,30,0.15,0.0,65.0,0,5.6,37,76.0,4.435833333333333,77.0,0.1,5.5,9.1,1
72.0,142.0,30,0.17,0.0,66.0,4088,5.1,37,8.0,4.435833333333333,78.0,0.1,5.6,8.7,1
70.0,144.0,30,0.2,0.0,67.0,726,49.5,37,83.0,4.435833333333333,8.0,0.1,5.6,8.6,1
76.2,125.0,1,3.6239999999999997,0.0,91.0,0,54.2,1,91.0,5.144000000000001,91.0,0.5,1.8,12.8,1
75.8,133.0,1,3.83,427.3054534,92.0,0,53.5,1,93.0,5.36,92.0,0.5,1.8,12.8,1
75.6,136.0,1,3.79,5.4572893339999995,93.0,0,52.7,1,86.0,5.91,93.0,0.6,1.8,12.8,1
75.3,138.0,1,3.65,37.17108782,96.0,0,52.0,1,96.0,5.66,96.0,0.5,1.8,12.8,1
75.2,139.0,1,3.58,33.17529686,92.0,1,51.2,1,93.0,5.21,92.0,0.6,1.8,12.8,1
75.0,138.0,1,3.55,396.6270975,94.0,0,5.5,1,94.0,5.3,94.0,0.5,1.8,12.7,1
74.7,142.0,1,3.33,235.70674169999998,9.0,0,49.7,1,9.0,5.16,9.0,0.6,1.9,12.7,1
74.5,145.0,1,3.51,31.76575838,92.0,2,48.9,1,91.0,5.4,91.0,0.4,1.9,12.6,1
74.2,148.0,1,3.64,25.62349238,92.0,0,48.1,1,94.0,4.87,92.0,0.9,1.9,12.5,1
74.0,15.0,1,3.63,194.092569,97.0,0,47.2,1,99.0,4.22,95.0,1.5,1.9,12.5,1
73.5,161.0,1,3.59,16.97511622,99.0,0,46.3,1,99.0,4.7,99.0,1.9,1.9,12.4,1
73.3,165.0,1,3.67,192.3226305,98.0,0,45.4,1,97.0,4.8,98.0,2.3,1.9,11.1,1
73.1,166.0,1,3.48,155.5884677,36.0,0,44.5,1,99.0,4.56,96.0,2.3,1.9,11.9,1
73.0,167.0,1,3.76,211.1143318,83.15384615384616,0,43.5,1,99.0,4.86,99.0,2.3,2.0,11.7,1
72.7,171.0,1,3.89,160.2382416,83.15384615384616,0,42.5,1,99.0,5.34,99.0,2.2,2.0,10.9,1
72.6,171.0,1,3.46,24.82762854,83.15384615384616,0,41.6,1,95.0,5.81,93.0,2.2,2.0,11.4,1
74.1,112.0,4,0.5173333333333333,0.0,99.0,0,65.6,4,99.0,8.781333333333333,99.0,0.1,4.0,13.1,1
74.0,113.0,4,0.41,63.8784522,98.0,20,64.8,4,98.0,7.45,98.0,0.1,3.9,13.1,1
73.9,114.0,4,0.4,546.6235156,98.0,120,64.0,4,98.0,7.23,98.0,0.1,3.9,13.1,1
73.7,115.0,4,0.41,67.70171064,98.0,3,63.2,4,98.0,8.0,98.0,0.1,3.9,12.9,1
73.6,116.0,4,0.43,68.86623298,98.0,0,62.4,4,98.0,8.39,98.0,0.1,3.8,13.1,1
73.4,117.0,4,0.51,715.9709092,98.0,0,61.7,4,98.0,8.42,98.0,0.1,3.8,13.2,1
73.3,118.0,4,0.59,668.7447334,98.0,0,6.9,4,98.0,9.54,98.0,0.1,3.8,13.6,1
73.1,119.0,4,0.61,535.2786404,97.0,2,6.1,4,98.0,8.78,97.0,0.1,3.8,13.6,1
73.0,12.0,4,0.6,373.2628643,98.0,41,59.3,4,98.0,8.35,98.0,0.1,3.8,13.6,1
72.8,121.0,4,0.59,313.36260150000004,98.0,1,58.6,4,98.0,8.8,98.0,0.1,3.9,13.7,1
72.4,127.0,4,0.55,27.44252286,95.0,28,57.8,4,95.0,8.88,95.0,0.1,3.9,13.8,1
72.5,125.0,4,0.54,32.52523612,95.0,21,57.0,4,95.0,9.5,95.0,0.1,3.9,13.5,1
72.3,127.0,4,0.54,228.7838108,97.0,76,56.3,4,97.0,9.15,97.0,0.1,3.9,13.2,1
72.1,129.0,4,0.54,259.1572375,95.0,19,55.5,4,95.0,9.68,95.0,0.1,3.9,13.0,1
71.9,131.0,4,0.55,248.697463,97.0,61,54.8,4,97.0,9.9,99.0,0.1,4.0,12.7,1
71.7,133.0,4,0.49,227.296617,93.0,32,54.0,4,94.0,9.65,91.0,0.1,4.0,12.6,1
72.0,198.0,4,6.641333333333333,0.0,98.0,526,53.1,5,98.0,4.019333333333334,98.0,0.1,2.4,15.0,1
69.9,22.0,5,6.29,24.44473709,95.0,321,52.3,5,95.0,4.36,95.0,0.1,2.4,15.0,1
69.5,28.0,5,6.48,26.4072659,99.0,73,51.4,6,98.0,4.3,98.0,0.1,2.4,15.0,1
69.1,214.0,6,6.82,235.35660660000002,95.0,55,5.6,7,98.0,4.32,99.0,0.1,2.4,14.7,1
68.5,224.0,7,6.63,179.17013300000002,99.0,127,49.9,7,99.0,4.6,99.0,0.1,2.3,14.4,1
67.8,236.0,7,6.83,11.1516268,99.0,4,49.2,8,98.0,4.42,99.0,0.1,2.3,14.5,1
67.8,235.0,7,6.64,808.243302,99.0,0,48.5,8,99.0,4.13,98.0,0.1,2.3,14.6,1
66.6,258.0,8,7.6,708.3285785,99.0,20,47.9,9,99.0,3.65,99.0,0.1,2.4,14.6,1
65.3,288.0,8,7.44,499.730412,94.0,13,47.3,9,94.0,3.19,93.0,0.1,2.4,14.7,1
65.0,295.0,8,7.08,76.19868936,99.0,109,46.8,9,99.0,3.73,99.0,0.1,2.4,14.3,1
64.6,294.0,8,6.94,351.8603267,94.0,16118,46.3,9,99.0,4.7,98.0,0.1,2.4,13.9,1
64.7,287.0,8,6.55,33.91660183,99.0,2204,45.8,9,99.0,3.95,82.0,0.1,2.5,13.5,1
64.4,282.0,8,6.58,23.43400762,99.0,24,45.3,9,99.0,3.7,99.0,0.1,2.5,13.1,1
64.7,276.0,8,5.99,145.10225280000003,95.0,18,44.8,9,95.0,3.61,95.0,0.1,2.6,12.7,1
64.4,284.0,8,5.75,12.60883976,95.0,94,44.4,10,95.0,3.47,95.0,0.1,2.6,12.3,1
63.9,292.0,9,6.0,112.54115700000001,99.0,245,43.9,10,96.0,4.16,97.0,0.1,2.7,12.1,1
63.4,249.0,54,1.6019999999999999,0.0,89.0,95,22.0,75,83.0,4.668666666666667,89.0,2.8,7.8,11.1,1
62.9,255.0,56,0.01,170.9626624,92.0,354,21.3,79,93.0,5.72,92.0,2.9,7.8,11.1,1
62.6,258.0,58,1.84,165.9304977,93.0,190,2.7,81,94.0,5.57,87.0,3.0,7.9,11.1,1
62.1,263.0,59,1.81,154.22696969999998,94.0,0,2.1,84,94.0,5.49,94.0,3.0,8.0,11.1,1
61.2,278.0,60,1.8,109.70518359999998,96.0,2395,19.5,86,97.0,5.23,96.0,3.4,8.1,11.1,1
63.0,294.0,61,1.73,56.58984221,9.0,95,18.9,89,9.0,3.97,9.0,4.3,8.2,11.1,1
59.1,317.0,62,1.86,7.1468514039999995,88.0,1218,18.4,91,89.0,4.17,88.0,5.0,8.2,10.7,1
57.9,339.0,64,1.71,60.515350600000005,88.0,1282,17.9,95,88.0,3.9,88.0,6.4,8.3,10.4,1
56.8,356.0,66,1.97,59.83361364,81.0,1516,17.3,100,76.0,4.8,81.0,9.1,8.4,10.1,1
55.3,388.0,68,1.76,52.60385429,8.0,1847,16.9,104,77.0,4.24,8.0,10.3,8.5,9.7,1
54.1,412.0,70,1.82,39.55677502,76.0,153,16.4,108,7.0,4.36,76.0,11.6,8.6,9.6,1
53.0,432.0,72,1.43,36.29775249,73.0,20,15.9,112,73.0,4.29,73.0,13.2,8.7,8.9,1
52.4,437.0,74,1.49,35.85204668,73.0,65,15.5,115,75.0,4.45,73.0,14.5,8.8,8.2,1
52.1,437.0,76,1.66,32.73674134,84.0,766,15.1,118,83.0,4.54,84.0,15.7,8.9,8.5,1
51.9,434.0,77,1.63,3.847602867,74.57142857142857,11304,14.7,120,77.0,4.62,8.0,16.9,9.0,8.4,1
51.9,428.0,77,1.51,0.681685555,74.57142857142858,21002,14.4,121,8.0,4.68,82.0,18.1,9.2,8.4,1
66.3,198.0,0,0.4406666666666667,0.0,82.0,0,77.6,0,8.0,5.728,78.0,0.1,0.1,11.9,1
66.1,2.0,0,0.01,97.87193319,75.0,0,77.1,0,79.0,1.21,75.0,0.1,0.1,11.9,1
65.8,22.0,0,0.01,137.25919430000002,95.0,0,76.7,0,91.0,1.15,95.0,0.1,0.1,11.9,1
65.7,24.0,0,0.01,147.4549755,94.0,0,76.2,0,92.0,1.37,94.0,0.1,0.1,11.9,1
65.5,26.0,0,0.53,30.46703899,95.0,0,75.7,0,95.0,1.42,99.0,0.1,0.1,11.9,1
65.3,27.0,0,0.48,18.21661422,91.0,0,75.2,0,95.0,1.52,91.0,0.1,0.1,11.9,1
65.2,28.0,0,0.54,162.2903711,86.0,0,74.6,0,84.0,12.24,86.0,0.1,0.1,11.9,1
65.1,21.0,0,0.46,167.6201552,83.0,0,74.1,0,74.0,12.23,82.0,0.1,0.2,11.6,1
65.0,211.0,0,0.68,188.7108773,96.0,0,73.4,0,93.0,13.66,94.0,0.1,0.2,11.8,1
65.0,212.0,0,0.76,18.19457876,88.0,0,72.8,0,86.0,1.93,86.0,0.1,0.2,12.1,1
64.9,213.0,0,0.6,111.73921340000001,5.0,0,72.1,0,74.0,1.6,79.0,0.1,0.2,12.2,1
64.8,214.0,0,0.48,10.6242741,67.0,0,71.4,0,61.0,1.39,62.0,0.1,0.2,12.4,1
64.7,215.0,0,0.5,1.76541345,73.0,0,7.6,0,79.0,9.98,7.0,0.1,0.2,11.6,1
64.6,217.0,0,0.49,70.75572222,79.0,0,69.7,0,96.0,9.1,77.0,0.1,0.2,11.7,1
